date,open,close,high,low,volume
2026-02-12,1500.2,1486.6,1502.82,1473.36,4624600.0
2026-02-11,1504.8,1504.33,1514.0,1496.0,3092800.0
2026-02-10,1524.97,1504.8,1524.97,1496.5,3957600.0
2026-02-09,1518.0,1524.96,1542.88,1513.49,5116800.0
2026-02-06,1555.0,1515.01,1568.0,1505.88,7896500.0
2026-02-05,1520.0,1555.0,1565.0,1515.0,9162300.0
2026-02-04,1485.0,1525.0,1533.27,1474.0,10912300.0
2026-02-03,1445.0,1474.92,1476.81,1443.03,8632100.0
2026-02-02,1425.0,1427.0,1458.58,1411.62,8572400.0
2026-01-30,1435.0,1401.0,1435.0,1401.0,9448000.0
2026-01-29,1335.0,1437.72,1445.0,1329.06,18953400.0
2026-01-28,1343.04,1323.69,1346.71,1322.01,7621800.0
2026-01-27,1344.98,1343.01,1353.7,1338.0,4841600.0
2026-01-26,1340.51,1342.0,1355.0,1325.12,8016600.0
2026-01-23,1340.1,1337.0,1348.0,1332.47,6194900.0
2026-01-22,1352.01,1340.06,1361.76,1337.48,5901100.0
2026-01-21,1373.56,1351.06,1374.4,1350.0,6451600.0
2026-01-20,1379.5,1373.55,1381.58,1372.05,3648400.0
2026-01-19,1381.9,1376.0,1387.49,1375.0,4228600.0
2026-01-16,1395.0,1382.0,1397.5,1380.0,5512100.0
2026-01-15,1396.02,1388.89,1402.83,1388.58,4090700.0
2026-01-14,1411.0,1398.01,1422.25,1396.18,5175800.0
2026-01-13,1426.79,1411.0,1429.52,1408.99,3916900.0
2026-01-12,1419.1,1423.23,1431.0,1417.1,3608300.0
2026-01-09,1417.0,1419.1,1428.6,1416.01,2984800.0
2026-01-08,1423.33,1412.3,1423.36,1408.14,2913500.0
2026-01-07,1432.88,1423.36,1435.0,1420.2,2968400.0
2026-01-06,1432.55,1428.01,1436.97,1416.53,3958600.0
2026-01-05,1385.0,1426.0,1431.88,1385.0,7094900.0
2025-12-31,1390.0,1377.18,1394.0,1377.17,3476600.0
2025-12-30,1401.0,1389.72,1401.9,1386.0,3379200.0
2025-12-29,1414.13,1402.0,1414.13,1401.0,2630800.0
2025-12-26,1414.17,1414.13,1419.14,1410.0,1780300.0
2025-12-25,1405.0,1414.17,1419.48,1401.38,2338600.0
2025-12-24,1404.99,1400.9,1406.36,1400.0,2518700.0
2025-12-23,1408.26,1407.86,1412.93,1397.19,2450700.0
2025-12-22,1410.0,1408.26,1414.14,1406.58,2042600.0
2025-12-19,1410.0,1410.0,1412.45,1401.01,2650900.0
2025-12-18,1409.543,1407.043,1414.923,1402.153,1783000.0
2025-12-17,1401.043,1409.143,1415.983,1393.723,3138200.0
2025-12-16,1402.243,1398.043,1404.823,1391.043,2396400.0
2025-12-15,1415.633,1402.043,1416.033,1401.613,3335900.0
2025-12-12,1394.043,1396.693,1401.043,1389.613,3715900.0
2025-12-11,1382.703,1388.033,1388.033,1377.593,2238500.0
2025-12-10,1376.043,1378.843,1378.843,1359.223,3313300.0
2025-12-09,1394.273,1377.053,1397.043,1376.093,4263400.0
2025-12-08,1405.243,1394.263,1412.713,1394.043,3360300.0
2025-12-05,1400.023,1406.053,1409.133,1395.543,2540200.0
