date,open,close,high,low,volume
2025-12-08,19.87,20.24,20.49,19.87,85098400.0
2025-12-05,19.61,19.94,20.26,19.36,89086400.0
2025-12-04,19.85,19.63,19.97,19.42,77420900.0
2025-12-03,20.88,19.87,20.94,19.8,144319900.0
2025-12-02,21.0,20.88,21.25,20.44,108863000.0
2025-12-01,22.99,21.65,23.05,21.3,171366100.0
2025-11-28,22.68,23.06,23.15,22.32,77636100.0
2025-11-27,23.97,22.8,24.65,22.78,103285200.0
2025-11-26,24.06,24.0,24.29,23.74,48322000.0
2025-11-25,23.79,24.06,24.41,23.56,67707900.0
2025-11-24,23.5,23.75,23.86,22.51,113513800.0
2025-11-21,24.5,24.0,24.83,24.0,63997900.0
2025-11-20,25.21,25.09,26.28,24.82,52160000.0
2025-11-19,24.51,25.32,25.64,24.51,63666800.0
2025-11-18,25.8,25.01,25.89,24.7,78471100.0
2025-11-17,25.64,26.2,27.11,24.03,183262100.0
2025-11-14,28.0,26.7,28.18,26.0,144947700.0
2025-11-13,29.09,28.58,29.6,28.5,104405400.0
2025-11-12,27.94,29.68,30.67,27.29,120957900.0
2025-11-11,28.3,28.26,29.16,28.05,107221700.0
2025-11-10,28.5,28.14,28.68,27.2,111816300.0
2025-11-07,27.86,28.68,28.94,27.86,112033300.0
2025-11-06,28.82,28.53,30.95,28.08,209897400.0
2025-11-05,28.26,28.82,29.2,27.68,116602600.0
2025-11-04,29.5,28.77,29.67,28.7,91395900.0
2025-11-03,29.69,28.94,29.89,27.91,129209400.0
2025-10-31,30.6,29.69,30.79,28.9,127984300.0
2025-10-30,29.6,30.19,31.78,29.59,189932200.0
2025-10-29,27.52,30.14,30.14,27.52,156218800.0
2025-10-28,27.57,27.4,28.33,26.44,163623600.0
2025-10-27,26.3,27.57,28.32,26.3,191035100.0
2025-10-24,23.46,25.92,25.92,23.46,175333400.0
2025-10-23,23.7,23.56,24.42,23.3,126995300.0
2025-10-22,24.09,23.71,24.39,23.44,139863800.0
2025-10-21,22.32,24.33,24.33,22.12,191336100.0
2025-10-20,23.71,22.12,23.82,21.72,137239200.0
2025-10-17,24.05,23.55,25.2,23.06,148656800.0
2025-10-16,24.39,24.0,24.93,23.5,150571400.0
2025-10-15,21.93,24.23,24.23,21.6,188940500.0
2025-10-14,23.53,22.03,25.27,22.0,175897800.0
2025-10-13,23.88,23.74,24.89,22.62,163451300.0
2025-10-10,23.52,25.12,25.52,22.9,197325700.0
2025-10-09,21.56,23.28,23.28,20.92,169136500.0
2025-09-30,19.7,21.16,21.56,19.6,174665300.0
2025-09-29,20.0,19.68,20.0,19.08,120409400.0
2025-09-26,18.97,19.51,20.31,18.91,168240000.0
2025-09-25,18.9,18.97,19.45,18.81,98890600.0
2025-09-24,18.58,18.9,19.01,18.34,92489400.0
2025-09-23,19.47,18.8,20.17,18.47,134438800.0
2025-09-22,19.96,19.66,20.26,19.37,101257600.0
2025-09-19,19.6,19.79,20.79,19.5,144469700.0
2025-09-18,20.08,19.73,20.5,19.43,157267200.0
2025-09-17,21.1,20.4,21.41,20.32,157120500.0
2025-09-16,21.54,21.07,22.33,20.82,204696500.0
2025-09-15,22.12,21.68,24.42,21.26,322348500.0
2025-09-12,22.01,22.2,22.7,21.8,183835400.0
2025-09-11,19.71,22.01,22.77,19.39,292835500.0
2025-09-10,20.79,20.79,21.78,20.79,83661500.0
2025-09-09,22.01,23.1,24.1,21.6,220633500.0
2025-09-08,22.0,22.23,22.85,21.3,232303300.0
2025-09-05,18.98,20.77,20.77,18.46,157134800.0
2025-09-04,19.23,18.88,20.25,18.3,221937600.0
2025-09-03,19.88,19.24,19.88,17.61,285851500.0
2025-09-02,18.49,18.52,18.52,17.88,45607300.0
2025-09-01,15.31,16.84,16.84,15.16,104445300.0
2025-08-29,15.08,15.31,15.38,14.38,192246700.0
2025-08-28,15.02,14.72,15.39,14.56,221459600.0
2025-08-27,13.7,14.82,14.93,13.7,186477700.0
2025-08-26,14.01,13.57,14.24,13.51,147849000.0
2025-08-25,13.68,14.09,14.35,13.16,177323500.0
2025-08-22,14.13,13.76,14.28,13.45,164126800.0
2025-08-21,13.01,13.68,14.37,13.01,198275400.0
2025-08-20,13.23,13.15,13.75,12.95,164794000.0
2025-08-19,13.43,13.09,14.0,12.87,310279000.0
2025-08-18,11.95,12.94,12.94,11.8,115292600.0
2025-08-15,10.7,11.76,11.76,10.68,175363000.0
2025-08-14,10.97,10.69,11.03,10.63,87640900.0
2025-08-13,10.88,10.95,11.14,10.77,101802500.0
2025-08-12,10.75,10.96,11.06,10.56,141273600.0
2025-08-11,10.73,10.51,10.77,10.47,114851600.0
2025-08-08,10.18,10.79,11.04,10.1,195109200.0
2025-08-07,10.14,10.13,10.2,9.96,55815500.0
2025-08-06,9.91,10.13,10.35,9.91,82303600.0
2025-08-05,9.85,9.83,9.91,9.72,59820600.0
2025-08-04,9.84,9.85,10.11,9.7,111920300.0
2025-08-01,9.45,9.69,9.79,9.45,102063700.0
2025-07-31,9.7,9.47,9.84,9.39,89732500.0
2025-07-30,9.38,9.49,9.58,9.37,80130300.0
2025-07-29,9.44,9.37,9.44,9.26,36554300.0
2025-07-28,9.34,9.42,9.56,9.31,41787900.0
2025-07-25,9.44,9.36,9.54,9.34,47852700.0
2025-07-24,9.31,9.41,9.42,9.26,52670200.0
2025-07-23,9.51,9.32,9.57,9.31,52079400.0
2025-07-22,9.49,9.5,9.63,9.37,90722300.0
2025-07-21,9.1,9.57,9.78,9.07,154444900.0
2025-07-18,9.07,9.1,9.1,9.04,35109100.0
2025-07-17,9.12,9.07,9.14,9.03,35986800.0
2025-07-16,9.12,9.07,9.14,9.04,39257200.0
2025-07-15,9.36,9.12,9.38,9.09,80097800.0
2025-07-14,9.23,9.38,9.52,9.23,115056300.0
2025-07-11,9.1,9.09,9.13,9.04,33642800.0
2025-07-10,9.11,9.1,9.16,9.06,31483000.0
2025-07-09,9.16,9.08,9.22,9.07,47016300.0
2025-07-08,9.2,9.16,9.22,9.09,51577700.0
2025-07-07,9.05,9.2,9.25,8.98,78039900.0
2025-07-04,8.92,8.96,9.01,8.9,34992900.0
2025-07-03,8.93,8.92,8.95,8.86,21345500.0
2025-07-02,8.9,8.93,8.97,8.86,29966800.0
2025-07-01,8.8,8.9,8.92,8.77,34702400.0
2025-06-30,8.8,8.79,8.83,8.76,21095000.0
2025-06-27,8.79,8.79,8.85,8.78,20988300.0
2025-06-26,8.84,8.79,8.85,8.79,19211700.0
2025-06-25,8.81,8.85,8.85,8.76,23578900.0
2025-06-24,8.72,8.8,8.84,8.71,27719100.0
2025-06-23,8.68,8.7,8.72,8.62,20195700.0
2025-06-20,8.77,8.71,8.79,8.7,18971400.0
2025-06-19,8.94,8.78,8.94,8.72,33607100.0
2025-06-18,8.96,8.92,9.0,8.9,16702000.0
2025-06-17,8.89,8.97,8.97,8.83,29665900.0
2025-06-16,8.95,8.89,8.96,8.84,28064800.0
2025-06-13,8.98,8.95,9.02,8.93,30777700.0
2025-06-12,8.97,8.96,9.0,8.93,19423700.0
2025-06-11,8.96,8.97,9.0,8.92,22594500.0
2025-06-10,8.95,8.97,9.02,8.88,40402100.0
2025-06-09,8.82,8.93,8.95,8.81,35243500.0
2025-06-06,8.8,8.81,8.83,8.78,18117000.0
2025-06-05,8.83,8.8,8.84,8.76,21327800.0
2025-06-04,8.79,8.8,8.83,8.76,19063100.0
2025-06-03,8.81,8.8,8.81,8.72,28226900.0
2025-05-30,8.93,8.85,8.93,8.8,25744000.0
2025-05-29,8.8,8.84,8.86,8.77,24789200.0
2025-05-28,8.82,8.78,8.83,8.76,21205500.0
2025-05-27,8.85,8.82,8.87,8.79,17455200.0
2025-05-26,8.78,8.85,8.87,8.78,21791000.0
2025-05-23,8.85,8.76,8.92,8.76,31577500.0
2025-05-22,8.9,8.85,8.92,8.78,37671900.0
2025-05-21,8.89,8.9,8.97,8.87,38139200.0
2025-05-20,8.81,8.9,8.91,8.79,34073500.0
2025-05-19,8.83,8.81,8.85,8.79,25281300.0
2025-05-16,8.82,8.82,8.9,8.8,25826600.0
2025-05-15,8.85,8.83,8.94,8.82,32232000.0
2025-05-14,8.81,8.85,8.85,8.75,33636900.0
2025-05-13,8.83,8.81,8.85,8.75,31699900.0
2025-05-12,8.87,8.83,8.88,8.77,35982100.0
2025-05-09,8.77,8.87,9.01,8.74,52844100.0
2025-05-08,8.77,8.78,8.83,8.75,27681800.0
2025-05-07,8.78,8.81,8.84,8.75,38608300.0
2025-05-06,8.68,8.76,8.76,8.65,39062300.0
2025-04-30,8.68,8.65,8.73,8.64,31784600.0
2025-04-29,8.83,8.7,8.89,8.67,48887300.0
2025-04-28,8.88,8.8,8.92,8.73,57762800.0
2025-04-25,8.64,8.83,8.96,8.62,75436200.0
2025-04-24,8.5,8.62,8.7,8.5,53355800.0
2025-04-23,8.53,8.51,8.55,8.49,24966700.0
2025-04-22,8.53,8.52,8.62,8.5,34311400.0
2025-04-21,8.49,8.54,8.56,8.46,36646900.0
2025-04-18,8.47,8.47,8.48,8.37,27864400.0
2025-04-17,8.49,8.46,8.52,8.41,30323500.0
2025-04-16,8.53,8.53,8.61,8.45,38799200.0
2025-04-15,8.53,8.53,8.56,8.45,32260300.0
2025-04-14,8.52,8.52,8.62,8.45,48497100.0
2025-04-11,8.42,8.45,8.47,8.37,34148400.0
2025-04-10,8.44,8.44,8.55,8.32,52512800.0
2025-04-09,8.32,8.42,8.46,8.05,58959700.0
2025-04-08,8.17,8.38,8.46,8.17,67481300.0
2025-04-07,8.72,8.09,8.72,8.05,92043700.0
2025-04-03,8.84,8.97,8.98,8.81,36733800.0
2025-04-02,8.99,8.89,9.0,8.86,40457800.0
2025-04-01,8.93,9.0,9.04,8.87,54582300.0
2025-03-31,8.92,8.97,9.18,8.9,60558800.0
2025-03-28,8.88,8.89,8.98,8.86,27553600.0
2025-03-27,9.04,8.87,9.06,8.87,44008900.0
2025-03-26,9.09,9.04,9.09,8.97,38281900.0
2025-03-25,9.03,9.11,9.15,8.98,47431700.0
2025-03-24,8.97,9.02,9.05,8.92,33076200.0
2025-03-21,9.01,8.99,9.1,8.91,37503300.0
2025-03-20,9.04,8.99,9.08,8.96,34334300.0
2025-03-19,8.87,9.02,9.05,8.86,50577000.0
2025-03-18,8.9,8.87,8.92,8.82,34744900.0
2025-03-17,8.93,8.9,9.0,8.89,36854700.0
2025-03-14,8.88,8.93,8.97,8.87,48057600.0
2025-03-13,8.83,8.93,8.96,8.77,66130500.0
2025-03-12,8.72,8.8,8.81,8.67,46515100.0
2025-03-11,8.56,8.68,8.77,8.53,45245800.0
2025-03-10,8.53,8.61,8.64,8.5,31757800.0
2025-03-07,8.55,8.52,8.57,8.48,25965600.0
2025-03-06,8.5,8.53,8.54,8.45,28836400.0
2025-03-05,8.51,8.49,8.52,8.43,22068800.0
2025-03-04,8.51,8.53,8.55,8.44,24755000.0
2025-03-03,8.38,8.52,8.55,8.38,44933200.0
2025-02-28,8.45,8.38,8.52,8.38,48165300.0
2025-02-27,8.45,8.47,8.49,8.39,26155600.0
2025-02-26,8.38,8.46,8.46,8.37,29067700.0
2025-02-25,8.52,8.39,8.52,8.37,33690100.0
2025-02-24,8.5,8.54,8.62,8.47,35921500.0
2025-02-21,8.55,8.5,8.57,8.46,41468600.0
2025-02-20,8.61,8.54,8.61,8.48,28503700.0
2025-02-19,8.58,8.63,8.64,8.55,27028300.0
2025-02-18,8.75,8.59,8.76,8.56,41704200.0
2025-02-17,8.53,8.72,8.73,8.5,52932200.0
2025-02-14,8.52,8.52,8.54,8.48,25433800.0
2025-02-13,8.51,8.52,8.61,8.5,38379000.0
2025-02-12,8.43,8.5,8.51,8.4,27529700.0
2025-02-11,8.5,8.43,8.52,8.4,28058600.0
