date,open,close,high,low,volume
2026-02-12,39.57,39.75,40.43,39.49,235575900.0
2026-02-11,38.6,39.48,39.79,38.57,222867400.0
2026-02-10,38.98,38.81,39.4,38.52,199657100.0
2026-02-09,38.49,38.63,38.88,38.03,263947600.0
2026-02-06,35.55,37.19,37.82,35.5,327774800.0
2026-02-05,38.13,37.45,38.5,36.57,358373100.0
2026-02-04,39.5,39.16,39.99,38.68,326736600.0
2026-02-03,37.84,38.81,38.95,37.08,476610300.0
2026-02-02,36.87,36.61,38.73,36.27,714043600.0
2026-01-30,41.2,40.14,42.36,39.12,670344100.0
2026-01-29,43.79,43.45,44.94,41.31,772867200.0
2026-01-28,41.4,42.3,42.58,40.6,652283300.0
2026-01-27,40.23,40.61,42.68,39.68,728498200.0
2026-01-26,38.74,39.5,40.48,38.73,663514400.0
2026-01-23,38.39,37.56,38.5,37.35,386296300.0
2026-01-22,37.5,37.66,37.88,37.08,273949900.0
2026-01-21,37.76,38.13,38.48,37.36,389167300.0
2026-01-20,37.26,37.31,37.77,36.21,307457100.0
2026-01-19,37.62,37.26,37.78,36.5,253275200.0
2026-01-16,38.32,37.47,39.11,37.06,394777800.0
2026-01-15,38.26,38.25,39.44,37.7,386081800.0
2026-01-14,38.61,38.5,39.85,38.36,425650200.0
2026-01-13,37.4,38.24,38.9,37.3,310778200.0
2026-01-12,38.22,37.26,38.38,37.03,296496400.0
2026-01-09,36.0,37.22,37.67,35.98,280579000.0
2026-01-08,36.2,36.3,37.01,35.79,241558500.0
2026-01-07,37.6,36.72,37.7,36.38,357303600.0
2026-01-06,36.0,37.6,37.7,35.95,356727200.0
2026-01-05,35.3,35.4,35.64,34.27,310393500.0
2025-12-31,33.48,34.47,35.36,33.39,341188200.0
2025-12-30,31.55,33.42,33.48,31.53,243802400.0
2025-12-29,34.16,32.65,34.3,32.58,357554000.0
2025-12-26,32.6,33.53,33.77,32.55,286198900.0
2025-12-25,31.99,32.03,32.14,31.83,127456700.0
2025-12-24,32.54,32.31,32.65,31.99,192710700.0
2025-12-23,33.06,32.09,33.1,31.9,270289400.0
2025-12-22,31.69,32.53,32.78,31.64,244513200.0
2025-12-19,30.84,31.12,31.38,30.41,165672900.0
2025-12-18,30.83,30.97,31.35,30.65,138009300.0
2025-12-17,30.55,30.87,31.19,30.4,176971100.0
2025-12-16,31.02,30.32,31.22,30.12,158390300.0
2025-12-15,31.26,31.41,31.88,31.06,169135200.0
2025-12-12,31.67,31.7,31.8,31.35,221174300.0
2025-12-11,31.2,30.96,31.95,30.75,240772500.0
2025-12-10,30.6,30.75,30.85,30.2,117020900.0
2025-12-09,31.18,30.4,31.23,30.18,199092600.0
2025-12-08,31.4,31.5,31.6,30.94,206802400.0
2025-12-05,30.59,31.32,31.49,30.47,233471100.0
2025-12-04,30.84,30.69,31.38,30.53,272859600.0
2025-12-03,29.85,29.97,30.26,29.72,191128700.0
2025-12-02,29.9,29.74,29.98,29.45,154872500.0
2025-12-01,29.5,30.06,30.67,29.4,360053000.0
2025-11-28,28.79,28.58,29.09,28.4,197543500.0
2025-11-27,28.8,28.6,29.2,28.5,163629700.0
2025-11-26,28.66,28.43,28.77,28.35,159012600.0
2025-11-25,28.47,28.51,28.88,28.41,147447600.0
2025-11-24,28.44,28.0,28.5,27.63,170834300.0
2025-11-21,28.47,28.14,28.86,28.0,188729200.0
2025-11-20,29.4,28.97,29.68,28.9,133141800.0
2025-11-19,28.74,29.34,29.55,28.7,192184500.0
2025-11-18,28.7,28.39,28.95,28.21,173339800.0
2025-11-17,29.73,28.98,29.92,28.86,215994400.0
2025-11-14,30.1,30.02,30.43,29.82,166166800.0
2025-11-13,29.8,30.72,31.12,29.71,280933600.0
2025-11-12,29.62,29.49,30.06,29.15,136428800.0
2025-11-11,30.57,29.62,30.68,29.5,166437700.0
2025-11-10,30.8,30.17,30.95,29.88,188511200.0
2025-11-07,29.69,30.17,30.25,29.62,149756700.0
2025-11-06,29.01,29.7,29.8,28.92,178969800.0
2025-11-05,27.92,29.01,29.25,27.82,215461400.0
2025-11-04,29.5,28.78,29.78,28.6,268031700.0
2025-11-03,30.11,30.0,30.33,28.87,236191300.0
2025-10-31,31.11,30.5,31.29,30.45,174923100.0
2025-10-30,30.78,31.11,31.6,30.62,276672300.0
2025-10-29,30.05,30.96,31.05,30.01,211651000.0
2025-10-28,30.5,29.84,30.79,29.81,264245200.0
2025-10-27,30.12,31.0,31.3,30.12,290246600.0
2025-10-24,30.05,30.03,30.3,29.76,186969800.0
2025-10-23,29.03,29.7,29.93,28.56,246528300.0
2025-10-22,28.19,29.45,29.6,28.19,315355500.0
2025-10-21,30.4,30.05,30.78,29.81,261648600.0
2025-10-20,29.4,29.75,30.29,29.0,297341000.0
2025-10-17,31.12,30.17,31.3,30.03,304443700.0
2025-10-16,30.99,30.47,31.37,30.06,289901000.0
2025-10-15,29.96,30.98,31.2,29.38,365641100.0
2025-10-14,32.4,29.5,32.65,29.15,539236100.0
2025-10-13,30.05,31.3,31.65,29.88,417573000.0
2025-10-10,31.5,30.87,32.0,30.35,466020600.0
2025-10-09,31.22,32.38,32.38,30.77,509343400.0
2025-09-30,29.57,29.44,29.88,28.74,385888300.0
2025-09-29,27.48,28.55,28.64,27.31,399794000.0
2025-09-26,26.88,27.18,28.14,26.69,282057200.0
2025-09-25,26.68,27.05,27.42,26.47,395322700.0
2025-09-24,25.6,25.71,25.71,25.27,168002800.0
2025-09-23,25.38,25.6,26.16,25.03,276108200.0
2025-09-22,25.28,25.15,25.34,24.63,194423300.0
2025-09-19,24.2,24.8,24.93,24.2,202176300.0
2025-09-18,24.46,24.2,24.82,23.89,263192200.0
2025-09-17,24.9,24.85,25.07,24.53,209215000.0
2025-09-16,25.88,25.1,25.93,24.67,312802900.0
2025-09-15,25.32,25.28,25.88,25.08,240898200.0
2025-09-12,25.78,25.43,26.13,25.21,326266900.0
2025-09-11,25.03,25.49,25.52,24.86,250428500.0
2025-09-10,24.33,24.96,25.04,24.29,224391300.0
2025-09-09,24.77,24.97,25.63,24.53,353351600.0
2025-09-08,25.48,24.42,25.58,24.2,317257900.0
2025-09-05,23.57,25.05,25.19,23.57,345232200.0
2025-09-04,24.58,23.65,24.96,23.17,387755300.0
2025-09-03,24.88,24.72,25.29,24.17,307190800.0
2025-09-02,24.55,24.19,24.86,23.76,343891400.0
2025-09-01,23.68,24.16,24.43,23.19,376321800.0
2025-08-29,22.6,22.86,23.26,22.48,250412800.0
2025-08-28,22.32,22.3,22.67,21.99,173370500.0
2025-08-27,22.27,22.31,23.08,22.1,238891000.0
2025-08-26,21.97,22.17,22.33,21.74,184883100.0
2025-08-25,20.83,21.99,22.03,20.83,306330000.0
2025-08-22,20.43,20.44,20.54,20.23,148995500.0
2025-08-21,20.49,20.38,20.58,20.29,128648600.0
2025-08-20,20.11,20.34,20.35,19.97,168298600.0
2025-08-19,20.59,20.11,20.92,20.06,235250100.0
2025-08-18,21.08,20.58,21.15,20.58,261095300.0
2025-08-15,20.72,21.07,21.34,20.65,170980500.0
2025-08-14,20.81,20.95,21.31,20.75,138815200.0
2025-08-13,20.23,20.8,20.95,20.18,185834100.0
2025-08-12,20.0,20.08,20.34,19.92,117353400.0
2025-08-11,20.29,20.03,20.29,19.97,140992000.0
