date,close,volume
2026-02-12,154.73,17512500.0
2026-02-11,146.9,12566700.0
2026-02-10,143.53,12467800.0
2026-02-09,141.45,11846900.0
2026-02-06,136.28,9745900.0
2026-02-05,139.49,8085800.0
2026-02-04,142.7,14198300.0
2026-02-03,149.99,15185600.0
2026-02-02,144.22,19484900.0
2026-01-30,160.67,17398900.0
2026-01-29,169.54,19281500.0
2026-01-28,175.51,21070200.0
2026-01-27,180.69,21057900.0
2026-01-26,173.43,21574400.0
2026-01-23,167.24,22671800.0
2026-01-22,167.05,24615000.0
2026-01-21,139.21,8457800.0
2026-01-20,140.52,10802900.0
2026-01-19,142.62,15754000.0
2026-01-16,152.03,17569800.0
2026-01-15,158.56,23226000.0
2026-01-14,155.0,23784700.0
2026-01-13,151.56,28684900.0
2026-01-12,152.0,24946700.0
2026-01-09,133.4,12544800.0
2026-01-08,122.35,5560600.0
2026-01-07,121.0,5816300.0
2026-01-06,120.3,6753600.0
2026-01-05,120.08,7804900.0
2025-12-31,115.16,5665000.0
2025-12-30,113.4,3055800.0
2025-12-29,113.15,4538600.0
2025-12-26,113.4,4812700.0
2025-12-25,110.73,2517800.0
2025-12-24,109.53,2947300.0
2025-12-23,108.8,5388900.0
2025-12-22,110.78,3645200.0
2025-12-19,110.92,3447200.0
2025-12-18,112.3,2793200.0
2025-12-17,112.5,3790500.0
2025-12-16,110.06,3096700.0
2025-12-15,112.63,3534800.0
2025-12-12,114.7,5824300.0
2025-12-11,110.65,2688200.0
2025-12-10,112.64,3056000.0
2025-12-09,112.36,3869000.0
2025-12-08,113.28,3452700.0
2025-12-05,112.54,3728200.0
2025-12-04,112.89,2616600.0
2025-12-03,113.01,3141000.0
2025-12-02,115.15,4676700.0
2025-12-01,116.63,4697300.0
2025-11-28,115.06,3970100.0
2025-11-27,115.77,4190000.0
2025-11-26,117.0,6007000.0
2025-11-25,115.57,5458100.0
2025-11-24,115.79,5760900.0
2025-11-21,111.9,5208600.0
2025-11-20,115.2,4240400.0
2025-11-19,117.4,5574100.0
2025-11-18,120.17,7875800.0
2025-11-17,119.66,5841600.0
2025-11-14,117.0,4590500.0
2025-11-13,122.0,7587200.0
2025-11-12,118.0,6293200.0
2025-11-11,120.09,7094800.0
2025-11-10,121.69,8852100.0
2025-11-07,122.12,8430400.0
2025-11-06,126.61,11316300.0
2025-11-05,123.08,13707000.0
2025-11-04,128.93,12571700.0
2025-11-03,133.99,19624500.0
2025-10-31,131.0,20903600.0
2025-10-30,115.3,8942600.0
2025-10-29,114.69,7751700.0
2025-10-28,114.07,13428700.0
2025-10-27,112.88,9430600.0
2025-10-24,107.42,4888800.0
2025-10-23,105.39,4013300.0
2025-10-22,104.36,3811600.0
2025-10-21,105.74,4374000.0
2025-10-20,104.51,4328800.0
2025-10-17,103.55,4468600.0
2025-10-16,106.02,5876400.0
2025-10-15,108.24,4952400.0
2025-10-14,108.18,8234300.0
2025-10-13,114.0,7406300.0
2025-10-10,114.04,11596800.0
2025-10-09,125.03,8360400.0
2025-09-30,125.5,9281200.0
2025-09-29,118.75,6011500.0
2025-09-26,118.33,7003900.0
2025-09-25,123.46,10230000.0
2025-09-24,120.02,7934300.0
