date,close,volume
2026-02-12,9.44,19651900.0
2026-02-11,9.52,9395300.0
2026-02-10,9.52,15399700.0
2026-02-09,9.54,16443200.0
2026-02-06,9.51,23074600.0
2026-02-05,9.64,25349000.0
2026-02-04,9.62,34149000.0
2026-02-03,9.45,31501100.0
2026-02-02,9.48,29103700.0
2026-01-30,9.56,18635400.0
2026-01-29,9.58,19722100.0
2026-01-28,9.56,22665300.0
2026-01-27,9.51,15593100.0
2026-01-26,9.59,18769500.0
2026-01-23,9.65,24342000.0
2026-01-22,9.6,12269000.0
2026-01-21,9.55,16709400.0
2026-01-20,9.62,33162200.0
2026-01-19,9.48,21635800.0
2026-01-16,9.37,16975400.0
2026-01-15,9.43,13248900.0
2026-01-14,9.44,26243700.0
2026-01-13,9.48,24442600.0
2026-01-12,9.49,21024700.0
2026-01-09,9.46,16041800.0
2026-01-08,9.45,13032800.0
2026-01-07,9.46,15382100.0
2026-01-06,9.52,19352300.0
2026-01-05,9.46,18463200.0
2025-12-31,9.46,24351300.0
2025-12-30,9.42,28071300.0
2025-12-29,9.58,21785700.0
2025-12-26,9.59,14559100.0
2025-12-25,9.61,12166900.0
2025-12-24,9.62,12501100.0
2025-12-23,9.58,19461500.0
2025-12-22,9.7,17154400.0
2025-12-19,9.78,16924300.0
2025-12-18,9.72,21056200.0
2025-12-17,9.62,15518600.0
2025-12-16,9.54,12824900.0
2025-12-15,9.55,10678800.0
2025-12-12,9.52,16099600.0
2025-12-11,9.62,9206200.0
2025-12-10,9.71,10819000.0
2025-12-09,9.65,11635500.0
2025-12-08,9.77,11154100.0
2025-12-05,9.76,14204000.0
2025-12-04,9.78,11685500.0
2025-12-03,9.85,18183300.0
2025-12-02,9.75,17603300.0
2025-12-01,9.66,16208500.0
2025-11-28,9.65,11053600.0
2025-11-27,9.62,11705400.0
2025-11-26,9.6,12126200.0
2025-11-25,9.6,16523500.0
2025-11-24,9.63,17384400.0
2025-11-21,9.58,22410400.0
2025-11-20,9.8,11532500.0
2025-11-19,9.81,13889400.0
2025-11-18,9.9,18198900.0
2025-11-17,10.05,23743600.0
2025-11-14,10.17,21442400.0
2025-11-13,10.33,25005400.0
2025-11-12,10.21,27427500.0
2025-11-11,10.26,25502600.0
2025-11-10,10.17,33079600.0
2025-11-07,9.97,18917400.0
2025-11-06,9.88,15692100.0
2025-11-05,9.91,25878000.0
2025-11-04,9.85,22140800.0
2025-11-03,9.83,21435300.0
2025-10-31,9.78,23845000.0
2025-10-30,9.7,24876200.0
2025-10-29,9.72,21022300.0
2025-10-28,9.59,19702900.0
2025-10-27,9.55,16246900.0
2025-10-24,9.56,12601500.0
2025-10-23,9.6,16900300.0
2025-10-22,9.53,10223400.0
2025-10-21,9.55,14754500.0
2025-10-20,9.59,16080100.0
2025-10-17,9.47,17537800.0
2025-10-16,9.61,15036100.0
2025-10-15,9.6,21224800.0
2025-10-14,9.54,17944500.0
2025-10-13,9.46,18950100.0
2025-10-10,9.55,18179800.0
2025-10-09,9.44,20103400.0
2025-09-30,9.48,15163600.0
2025-09-29,9.47,16714500.0
2025-09-26,9.4,12255600.0
2025-09-25,9.41,14066300.0
2025-09-24,9.47,12587900.0
2025-09-23,9.46,16463200.0
2025-09-22,9.46,12341900.0
2025-09-19,9.58,18938500.0
2025-09-18,9.54,26535700.0
2025-09-17,9.66,24197800.0
2025-09-16,9.55,13640000.0
2025-09-15,9.56,12803600.0
2025-09-12,9.58,16389400.0
2025-09-11,9.65,22398800.0
2025-09-10,9.64,10225800.0
2025-09-09,9.69,12382300.0
2025-09-08,9.74,18967700.0
2025-09-05,9.68,16109600.0
2025-09-04,9.65,18353200.0
2025-09-03,9.68,19236100.0
2025-09-02,9.84,21410500.0
2025-09-01,9.95,25277000.0
2025-08-29,10.01,35269500.0
2025-08-28,9.94,28921800.0
2025-08-27,9.84,33408400.0
2025-08-26,9.92,22166800.0
2025-08-25,9.89,35117900.0
2025-08-22,9.93,35240400.0
2025-08-21,9.85,56998600.0
2025-08-20,9.7,19701000.0
2025-08-19,9.52,12360900.0
2025-08-18,9.58,20491800.0
2025-08-15,9.53,17852900.0
2025-08-14,9.45,17725000.0
2025-08-13,9.44,14452100.0
2025-08-12,9.43,9663000.0
2025-08-11,9.42,10371400.0
2025-08-08,9.44,10001100.0
2025-08-07,9.4,9709500.0
2025-08-06,9.38,12278000.0
2025-08-05,9.46,10591300.0
2025-08-04,9.37,8763700.0
2025-08-01,9.36,10677800.0
2025-07-31,9.33,21079400.0
2025-07-30,9.49,13286900.0
2025-07-29,9.44,13096700.0
2025-07-28,9.5,15601700.0
2025-07-25,9.59,19739500.0
2025-07-24,9.7,33736000.0
2025-07-23,9.47,24824700.0
2025-07-22,9.45,14928100.0
2025-07-21,9.39,13193700.0
2025-07-18,9.33,9160700.0
2025-07-17,9.29,10559800.0
2025-07-16,9.33,11321300.0
2025-07-15,9.28,22265100.0
2025-07-14,9.43,44657800.0
2025-07-11,9.26,14505300.0
2025-07-10,9.21,12701400.0
2025-07-09,9.15,16593200.0
2025-07-08,9.07,11399700.0
2025-07-07,9.04,11878900.0
2025-07-04,9.06,12651900.0
2025-07-03,9.09,8208500.0
2025-07-02,9.1,10304100.0
2025-07-01,9.07,11561300.0
2025-06-30,9.1,12335000.0
2025-06-27,9.14,10339000.0
2025-06-26,9.103,10556700.0
2025-06-25,9.143,10982700.0
2025-06-24,9.093,11060700.0
2025-06-23,9.043,8530000.0
2025-06-20,9.043,9068400.0
2025-06-19,8.973,10664000.0
2025-06-18,9.053,8666200.0
2025-06-17,9.153,11745400.0
2025-06-16,9.103,11279600.0
2025-06-13,9.173,11547000.0
2025-06-12,9.213,8087200.0
2025-06-11,9.263,9269800.0
2025-06-10,9.203,11222400.0
2025-06-09,9.243,14370700.0
2025-06-06,9.283,7461500.0
2025-06-05,9.293,8795600.0
2025-06-04,9.323,13212100.0
2025-06-03,9.403,11265300.0
2025-05-30,9.393,12161700.0
2025-05-29,9.513,15744200.0
2025-05-28,9.503,15680300.0
2025-05-27,9.513,27229000.0
2025-05-26,9.323,20232800.0
2025-05-23,9.123,12594100.0
2025-05-22,9.193,9772300.0
2025-05-21,9.253,9545700.0
2025-05-20,9.263,15226500.0
2025-05-19,9.383,19449900.0
2025-05-16,9.233,15430500.0
2025-05-15,9.183,21872600.0
2025-05-14,9.083,12511500.0
2025-05-13,9.043,12881000.0
2025-05-12,9.013,14825600.0
2025-05-09,8.913,10129200.0
2025-05-08,8.923,11715300.0
2025-05-07,8.973,16758700.0
2025-05-06,8.933,20511700.0
2025-04-30,8.873,32633000.0
2025-04-29,8.633,9407100.0
2025-04-28,8.673,9802800.0
2025-04-25,8.663,7486600.0
2025-04-24,8.633,8519300.0
2025-04-23,8.633,12938200.0
2025-04-22,8.663,10404900.0
2025-04-21,8.693,8952100.0
2025-04-18,8.713,7416200.0
2025-04-17,8.743,8034800.0
2025-04-16,8.773,15767100.0
2025-04-15,8.673,11728800.0
2025-04-14,8.723,14651300.0
2025-04-11,8.743,17305400.0
2025-04-10,8.753,25628600.0
2025-04-09,8.793,36470000.0
2025-04-08,8.523,27574800.0
2025-04-07,8.293,45689800.0
2025-04-03,8.943,14997300.0
2025-04-02,8.923,8000700.0
2025-04-01,8.923,9426800.0
2025-03-31,8.883,14556500.0
2025-03-28,8.943,11609500.0
2025-03-27,8.973,11354000.0
2025-03-26,8.983,13237700.0
2025-03-25,9.023,24609000.0
2025-03-24,8.903,17537200.0
2025-03-21,8.923,24779500.0
2025-03-20,8.943,13229500.0
2025-03-19,8.953,11245300.0
2025-03-18,8.953,18885600.0
2025-03-17,8.973,21394400.0
2025-03-14,8.953,30990900.0
2025-03-13,8.893,10722300.0
2025-03-12,8.893,11848200.0
2025-03-11,8.923,13601100.0
2025-03-10,8.883,12975400.0
2025-03-07,8.903,17435300.0
2025-03-06,8.963,15415600.0
2025-03-05,8.933,9857000.0
2025-03-04,8.933,9530800.0
2025-03-03,8.913,16083700.0
2025-02-28,8.953,14763600.0
2025-02-27,9.033,20983900.0
2025-02-26,8.973,14994500.0
2025-02-25,8.933,15012900.0
2025-02-24,9.013,14626200.0
2025-02-21,8.973,10595500.0
2025-02-20,8.933,10481600.0
2025-02-19,8.953,12360900.0
2025-02-18,8.923,19307100.0
2025-02-17,9.053,14596300.0
2025-02-14,9.113,11572800.0
2025-02-13,9.093,13949500.0
2025-02-12,9.103,13732500.0
2025-02-11,9.123,13535700.0
