date,close,volume
2026-02-12,42.76,28696800.0
2026-02-11,41.67,32837200.0
2026-02-10,43.76,36895800.0
2026-02-09,40.56,36969600.0
2026-02-06,40.0,32083000.0
2026-02-05,36.36,14802800.0
2026-02-04,37.11,23355400.0
2026-02-03,37.58,30825300.0
2026-02-02,37.2,42614900.0
2026-01-30,35.93,23692800.0
2026-01-29,32.66,20617500.0
2026-01-28,33.64,30947600.0
2026-01-27,32.06,10424000.0
2026-01-26,32.03,18167200.0
2026-01-23,34.35,23874100.0
2026-01-22,32.54,16329700.0
2026-01-21,32.67,13734500.0
2026-01-20,33.25,22640100.0
2026-01-19,36.46,16209200.0
2026-01-16,35.65,20725800.0
2026-01-15,35.42,16320400.0
2026-01-14,39.35,35300400.0
2026-01-13,37.78,26453000.0
2026-01-12,41.98,34308000.0
2026-01-09,39.97,40546000.0
2026-01-08,37.08,39794300.0
2026-01-07,35.31,30739600.0
2026-01-06,34.79,33262500.0
2026-01-05,35.9,47819400.0
2025-12-31,34.66,34946900.0
2025-12-30,31.51,26085000.0
2025-12-29,33.5,36323600.0
2025-12-26,36.0,47979400.0
2025-12-25,32.73,25301200.0
2025-12-24,29.75,17156400.0
2025-12-23,28.89,21311900.0
2025-12-22,30.61,33977100.0
2025-12-19,29.69,21710500.0
2025-12-18,29.93,27905800.0
2025-12-17,29.64,21541100.0
2025-12-16,28.14,10541500.0
2025-12-15,29.45,18318800.0
2025-12-12,29.17,17620100.0
2025-12-11,28.62,13592100.0
2025-12-10,29.0,17399300.0
2025-12-09,27.88,12371500.0
2025-12-08,28.4,20784700.0
2025-12-05,28.81,22700900.0
2025-12-04,27.91,17079900.0
2025-12-03,26.95,14455000.0
2025-12-02,27.29,19773500.0
2025-12-01,26.2,6962600.0
2025-11-28,25.83,4910400.0
2025-11-27,25.54,7092400.0
2025-11-26,25.68,9454900.0
2025-11-25,25.57,10901600.0
2025-11-24,24.22,4554400.0
2025-11-21,23.14,4266000.0
2025-11-20,24.19,2493900.0
2025-11-19,23.99,2956100.0
2025-11-18,24.45,2495700.0
2025-11-17,24.61,3141800.0
2025-11-14,24.9,2576500.0
2025-11-13,25.41,5545600.0
2025-11-12,25.18,3995900.0
2025-11-11,25.5,3840800.0
2025-11-10,25.91,4399900.0
2025-11-07,26.1,4855500.0
2025-11-06,25.68,3058100.0
2025-11-05,25.55,3393300.0
2025-11-04,25.73,5136100.0
2025-11-03,26.52,4683000.0
2025-10-31,26.5,4604300.0
2025-10-30,27.36,5059400.0
2025-10-29,27.3,4916200.0
2025-10-28,26.98,4885100.0
2025-10-27,27.2,5916700.0
2025-10-24,27.03,8948200.0
2025-10-23,26.54,3103100.0
2025-10-22,26.79,3865600.0
2025-10-21,27.27,6878000.0
2025-10-20,26.69,7553300.0
2025-10-17,25.66,5224500.0
2025-10-16,25.92,2712700.0
2025-10-15,26.23,3859100.0
2025-10-14,25.72,5273300.0
2025-10-13,26.4,4050500.0
2025-10-10,26.57,6599700.0
2025-10-09,27.53,7318300.0
2025-09-30,27.52,4904300.0
2025-09-29,27.73,5088800.0
2025-09-26,27.57,5908200.0
2025-09-25,28.58,7677000.0
2025-09-24,28.91,7762200.0
2025-09-23,28.9,14125100.0
2025-09-22,29.37,16509100.0
2025-09-19,30.28,27181500.0
2025-09-18,29.03,11978200.0
2025-09-17,28.82,8978800.0
2025-09-16,28.45,8058700.0
2025-09-15,27.88,5049100.0
2025-09-12,28.4,8938300.0
2025-09-11,28.12,9626500.0
2025-09-10,27.26,7362000.0
2025-09-09,27.09,7391000.0
2025-09-08,28.14,14682900.0
2025-09-05,27.41,9081000.0
2025-09-04,26.42,11866500.0
2025-09-03,27.83,9968500.0
2025-09-02,28.77,15945500.0
2025-09-01,30.55,23592600.0
2025-08-29,32.42,38517100.0
2025-08-28,31.0,31789400.0
2025-08-27,29.35,26442000.0
2025-08-26,30.91,39026000.0
2025-08-25,29.66,23311400.0
2025-08-22,26.96,5222400.0
2025-08-21,26.81,6801800.0
2025-08-20,27.29,7186800.0
2025-08-19,27.06,10211000.0
2025-08-18,26.89,8061300.0
2025-08-15,26.85,9654500.0
2025-08-14,25.98,13158900.0
2025-08-13,27.45,9749700.0
2025-08-12,27.2,9220200.0
2025-08-11,28.02,14355400.0
2025-08-08,28.55,21560800.0
2025-08-07,26.83,9437300.0
2025-08-06,26.64,9999500.0
2025-08-05,27.13,16904200.0
2025-08-04,26.06,9090200.0
2025-08-01,25.98,12435300.0
2025-07-31,25.78,23532100.0
2025-07-30,25.26,10278000.0
2025-07-29,24.82,7367700.0
2025-07-28,24.26,4109900.0
2025-07-25,24.14,3077200.0
2025-07-24,24.2,3980900.0
2025-07-23,24.13,5438500.0
2025-07-22,23.95,3807400.0
2025-07-21,24.13,2812500.0
2025-07-18,24.28,3734800.0
2025-07-17,24.575,7132100.0
2025-07-16,23.655,3887000.0
2025-07-15,23.485,8685700.0
2025-07-14,24.745,3531700.0
2025-07-11,24.845,3534000.0
2025-07-10,24.945,3930000.0
2025-07-09,25.305,5105000.0
2025-07-08,25.345,3986300.0
2025-07-07,24.925,3181100.0
2025-07-04,24.995,6502700.0
2025-07-03,25.555,11256700.0
2025-07-02,25.095,5319000.0
2025-07-01,25.765,4852100.0
2025-06-30,25.755,5954100.0
2025-06-27,25.565,7404600.0
2025-06-26,25.665,10628400.0
2025-06-25,25.345,5845300.0
2025-06-24,25.235,6766400.0
2025-06-23,24.565,3394600.0
2025-06-20,24.335,4062900.0
2025-06-19,24.495,6159900.0
2025-06-18,25.135,7232500.0
2025-06-17,24.925,9253300.0
2025-06-16,24.945,6192300.0
2025-06-13,24.685,7309600.0
2025-06-12,25.225,11041200.0
2025-06-11,25.475,22158600.0
2025-06-10,26.195,32561500.0
2025-06-09,25.005,7812200.0
2025-06-06,25.315,13501800.0
2025-06-05,24.645,12065900.0
2025-06-04,23.645,4454700.0
2025-06-03,23.405,3896400.0
2025-05-30,23.305,2898300.0
2025-05-29,23.745,3636000.0
2025-05-28,23.175,2426100.0
2025-05-27,23.145,3046900.0
2025-05-26,23.425,2449600.0
2025-05-23,23.195,3382500.0
2025-05-22,23.665,4084700.0
2025-05-21,24.135,4474000.0
2025-05-20,24.375,4514500.0
2025-05-19,24.245,6511300.0
2025-05-16,24.465,11352500.0
2025-05-15,23.185,5570800.0
2025-05-14,23.875,7640200.0
2025-05-13,24.175,15788800.0
2025-05-12,25.435,24080300.0
2025-05-09,24.355,14794600.0
2025-05-08,23.215,3833300.0
2025-05-07,22.925,4503600.0
2025-05-06,22.755,5762700.0
2025-04-30,22.085,4244600.0
2025-04-29,21.585,3011600.0
2025-04-28,21.725,3108700.0
2025-04-25,22.445,3978600.0
2025-04-24,22.185,3456100.0
2025-04-23,22.645,3291300.0
2025-04-22,22.535,2935100.0
2025-04-21,22.725,4071700.0
2025-04-18,22.635,4077900.0
2025-04-17,22.365,2780300.0
2025-04-16,22.455,4967400.0
2025-04-15,22.965,7875300.0
2025-04-14,22.705,5263800.0
2025-04-11,22.265,6698900.0
2025-04-10,21.645,6223400.0
2025-04-09,21.415,7843700.0
2025-04-08,20.375,8086200.0
2025-04-07,21.765,4075300.0
2025-04-03,24.185,7622200.0
2025-04-02,25.125,5063700.0
2025-04-01,25.245,8682900.0
2025-03-31,24.455,5935100.0
2025-03-28,24.005,9633700.0
2025-03-27,25.235,11202900.0
2025-03-26,26.445,15284200.0
2025-03-25,27.385,24942100.0
2025-03-24,26.545,24045100.0
2025-03-21,25.595,14031600.0
2025-03-20,25.115,5657800.0
2025-03-19,25.035,7236800.0
2025-03-18,25.555,8277300.0
2025-03-17,25.345,9342100.0
2025-03-14,25.575,10798500.0
2025-03-13,25.145,10993400.0
2025-03-12,25.865,18529800.0
2025-03-11,25.935,19775800.0
2025-03-10,26.655,23660500.0
2025-03-07,24.225,7308600.0
2025-03-06,24.675,11312800.0
2025-03-05,24.815,14313600.0
2025-03-04,23.025,4198100.0
2025-03-03,22.585,4294500.0
2025-02-28,22.565,6338700.0
2025-02-27,23.985,6570100.0
2025-02-26,24.465,5728200.0
2025-02-25,24.695,7501600.0
2025-02-24,25.175,9436800.0
2025-02-21,25.155,10114200.0
2025-02-20,24.345,7867200.0
2025-02-19,23.995,7221100.0
2025-02-18,22.905,6159800.0
2025-02-17,23.795,7546000.0
2025-02-14,24.045,6465500.0
2025-02-13,23.865,7469800.0
2025-02-12,24.345,6434800.0
2025-02-11,24.165,8462400.0
