date,close,volume
2026-02-12,15.54,34979100.0
2026-02-11,15.77,30460100.0
2026-02-10,15.79,23724600.0
2026-02-09,15.88,33542200.0
2026-02-06,15.82,33924900.0
2026-02-05,15.95,47617500.0
2026-02-04,16.02,67410800.0
2026-02-03,15.74,45491300.0
2026-02-02,15.48,55999200.0
2026-01-30,15.6,88118600.0
2026-01-29,15.55,62781300.0
2026-01-28,15.25,71313900.0
2026-01-27,15.33,62805400.0
2026-01-26,15.75,74073100.0
2026-01-23,15.64,47795300.0
2026-01-22,15.7,45124800.0
2026-01-21,15.63,51189100.0
2026-01-20,15.79,59860900.0
2026-01-19,16.08,49984600.0
2026-01-16,15.97,113638800.0
2026-01-15,16.74,48336200.0
2026-01-14,16.89,48105800.0
2026-01-13,16.81,53133100.0
2026-01-12,17.05,44611100.0
2026-01-09,16.98,36543300.0
2026-01-08,16.96,26139700.0
2026-01-07,16.91,35137000.0
2026-01-06,17.1,46081000.0
2026-01-05,16.88,26826600.0
2025-12-31,16.88,32254400.0
2025-12-30,17.12,43416800.0
2025-12-29,16.92,42896800.0
2025-12-26,16.73,28925500.0
2025-12-25,16.65,22930900.0
2025-12-24,16.63,33498700.0
2025-12-23,16.8,22606800.0
2025-12-22,17.03,24119900.0
2025-12-19,17.05,19785700.0
2025-12-18,17.03,22811900.0
2025-12-17,17.04,37659200.0
2025-12-16,17.0,23331300.0
2025-12-15,16.93,24921900.0
2025-12-12,16.89,30912500.0
2025-12-11,16.68,22750400.0
2025-12-10,16.86,29887000.0
2025-12-09,16.66,41452900.0
2025-12-08,17.08,28225600.0
2025-12-05,17.17,19657100.0
2025-12-04,17.1,17808200.0
2025-12-03,17.12,25943300.0
2025-12-02,17.2,43732700.0
2025-12-01,17.54,56966600.0
2025-11-28,18.08,31709300.0
2025-11-27,17.76,23950100.0
2025-11-26,17.78,30582900.0
2025-11-25,17.82,41637400.0
2025-11-24,17.71,50106300.0
2025-11-21,17.36,37303300.0
2025-11-20,17.42,20507600.0
2025-11-19,17.53,34638400.0
2025-11-18,17.65,24937500.0
2025-11-17,17.74,48941000.0
2025-11-14,18.06,35409400.0
2025-11-13,18.36,31279600.0
2025-11-12,18.27,34278300.0
2025-11-11,18.44,53258200.0
2025-11-10,18.3,59970700.0
2025-11-07,17.93,37459900.0
2025-11-06,18.03,33358400.0
2025-11-05,18.1,28295600.0
2025-11-04,17.91,34719400.0
2025-11-03,18.19,51047800.0
2025-10-31,17.85,35342000.0
2025-10-30,17.75,34234500.0
2025-10-29,17.98,38369700.0
2025-10-28,17.93,34511700.0
2025-10-27,18.18,69106200.0
2025-10-24,17.7,41568900.0
2025-10-23,17.82,32888800.0
2025-10-22,17.79,41052400.0
2025-10-21,18.0,36013800.0
2025-10-20,18.1,34390100.0
2025-10-17,18.28,33826900.0
2025-10-16,18.33,49896800.0
2025-10-15,18.48,37339600.0
2025-10-14,18.62,56551800.0
2025-10-13,18.56,60918800.0
2025-10-10,18.54,57261100.0
2025-10-09,18.5,68204200.0
2025-09-30,18.31,43971000.0
2025-09-29,18.42,42888700.0
2025-09-26,18.57,47383200.0
2025-09-25,18.43,49423900.0
2025-09-24,18.68,34958200.0
2025-09-23,18.69,45218800.0
2025-09-22,18.68,37481500.0
2025-09-19,18.83,42153500.0
2025-09-18,18.78,59949500.0
2025-09-17,19.36,57432900.0
2025-09-16,19.36,71980400.0
2025-09-15,19.76,102872500.0
2025-09-12,19.19,68750400.0
2025-09-11,19.23,155772100.0
2025-09-10,18.46,65050000.0
2025-09-09,18.34,79460800.0
2025-09-08,18.25,120575000.0
2025-09-05,17.65,51853700.0
2025-09-04,17.41,64645900.0
2025-09-03,17.19,53421200.0
2025-09-02,17.55,57838200.0
2025-09-01,17.71,69709200.0
2025-08-29,17.89,87533600.0
2025-08-28,17.61,98228100.0
2025-08-27,17.81,79586200.0
2025-08-26,18.18,112124200.0
2025-08-25,17.63,75147900.0
2025-08-22,17.41,60645300.0
2025-08-21,17.34,104182000.0
2025-08-20,17.11,48703400.0
2025-08-19,17.0,56023300.0
2025-08-18,17.05,75513900.0
2025-08-15,17.11,34776600.0
2025-08-14,17.02,42688100.0
2025-08-13,17.26,38414400.0
2025-08-12,17.21,46872600.0
2025-08-11,17.33,38726900.0
2025-08-08,17.4,38121600.0
2025-08-07,17.27,38000500.0
2025-08-06,17.23,32776100.0
2025-08-05,17.23,33859000.0
2025-08-04,17.11,29445400.0
2025-08-01,17.01,36798800.0
2025-07-31,17.01,52870000.0
2025-07-30,17.33,56968600.0
2025-07-29,17.33,56514100.0
2025-07-28,17.7,42877300.0
2025-07-25,17.86,33441500.0
2025-07-24,17.97,50417400.0
2025-07-23,18.1,78099300.0
2025-07-22,18.28,111046600.0
2025-07-21,17.6,90417800.0
2025-07-18,16.86,23154800.0
2025-07-17,16.77,26782400.0
2025-07-16,16.83,30631200.0
2025-07-15,16.73,50028900.0
2025-07-14,17.2,26479500.0
2025-07-11,17.2,39366000.0
2025-07-10,17.1,47420500.0
2025-07-09,17.2,68234700.0
2025-07-08,16.87,34292400.0
2025-07-07,16.88,24110000.0
2025-07-04,17.09,28486500.0
2025-07-03,17.1,51680200.0
2025-07-02,16.91,37380700.0
2025-07-01,16.76,22324200.0
2025-06-30,16.78,27868000.0
2025-06-27,16.73,26252500.0
2025-06-26,16.91,35547700.0
2025-06-25,16.82,32620000.0
2025-06-24,16.7,31151200.0
2025-06-23,16.62,32072200.0
2025-06-20,16.7,21840900.0
2025-06-19,16.75,27671700.0
2025-06-18,16.86,24173700.0
2025-06-17,17.01,29461100.0
2025-06-16,17.01,38904500.0
2025-06-13,17.36,45819100.0
2025-06-12,17.52,39305600.0
2025-06-11,17.86,113151700.0
2025-06-10,17.1,49066400.0
2025-06-09,17.18,95556300.0
2025-06-06,16.5,22809800.0
2025-06-05,16.34,35060400.0
2025-06-04,16.73,32863500.0
2025-06-03,16.79,70695300.0
2025-05-30,16.35,74836700.0
2025-05-29,16.09,24690000.0
2025-05-28,15.87,14294800.0
2025-05-27,15.95,20816800.0
2025-05-26,16.03,23987400.0
2025-05-23,15.892,20945800.0
2025-05-22,16.042,17833000.0
2025-05-21,16.022,20511300.0
2025-05-20,16.142,24271200.0
2025-05-19,15.992,17340100.0
2025-05-16,15.982,28073400.0
2025-05-15,16.152,22607700.0
