date,close,volume
2026-02-12,64.77,73768900.0
2026-02-11,62.08,36562300.0
2026-02-10,62.0,49882100.0
2026-02-09,60.49,35979400.0
2026-02-06,59.39,31071300.0
2026-02-05,59.67,24852400.0
2026-02-04,59.9,37932800.0
2026-02-03,61.12,35583400.0
2026-02-02,60.89,39163600.0
2026-01-30,62.9,33075400.0
2026-01-29,63.0,41295900.0
2026-01-28,64.87,53480000.0
2026-01-27,63.85,65527100.0
2026-01-26,65.84,71971000.0
2026-01-23,64.88,40004700.0
2026-01-22,65.09,46634400.0
2026-01-21,65.82,49501100.0
2026-01-20,64.52,42783200.0
2026-01-19,65.8,68029000.0
2026-01-16,68.09,50262000.0
2026-01-15,68.13,53617200.0
2026-01-14,69.55,93489000.0
2026-01-13,67.66,76313400.0
2026-01-12,70.77,82948500.0
2026-01-09,68.9,71967900.0
2026-01-08,67.12,65762800.0
2026-01-07,67.42,46970800.0
2026-01-06,68.09,59676400.0
2026-01-05,67.88,41857200.0
2025-12-31,66.6,30676600.0
2025-12-30,67.56,33438900.0
2025-12-29,67.62,52329200.0
2025-12-26,67.0,56767200.0
2025-12-25,66.33,44566600.0
2025-12-24,66.5,59088900.0
2025-12-23,65.0,48354000.0
2025-12-22,64.39,84125800.0
2025-12-19,61.62,31174400.0
2025-12-18,61.26,30057400.0
2025-12-17,62.85,44429000.0
2025-12-16,60.55,36910700.0
2025-12-15,62.42,47986700.0
2025-12-12,62.55,51307700.0
2025-12-11,61.15,39221200.0
2025-12-10,63.0,57352600.0
2025-12-09,64.38,102846000.0
2025-12-08,62.69,54264600.0
2025-12-05,61.32,23850200.0
2025-12-04,61.34,26797400.0
2025-12-03,60.36,21754200.0
2025-12-02,61.16,31141800.0
2025-12-01,62.46,39630600.0
2025-11-28,61.59,35661900.0
2025-11-27,62.05,63662400.0
2025-11-26,63.56,99539900.0
2025-11-25,60.11,40975900.0
2025-11-24,59.1,37174800.0
2025-11-21,57.63,40442600.0
2025-11-20,60.79,26135000.0
2025-11-19,60.69,26962900.0
2025-11-18,60.7,39431300.0
2025-11-17,59.68,23154300.0
2025-11-14,59.25,28942900.0
2025-11-13,60.85,32099300.0
2025-11-12,60.13,32854000.0
2025-11-11,60.15,38413700.0
2025-11-10,61.88,35710500.0
2025-11-07,62.4,31439100.0
2025-11-06,63.78,43469900.0
2025-11-05,62.51,40497600.0
2025-11-04,62.3,43338600.0
2025-11-03,63.78,60220200.0
2025-10-31,65.23,94356500.0
2025-10-30,69.37,73642400.0
2025-10-29,70.75,85361000.0
2025-10-28,68.17,64947700.0
2025-10-27,68.41,69484400.0
2025-10-24,67.8,59913600.0
2025-10-23,65.68,45609100.0
2025-10-22,66.52,39797100.0
2025-10-21,67.21,65561000.0
2025-10-20,64.75,48688400.0
2025-10-17,64.41,56237400.0
2025-10-16,67.41,55143700.0
2025-10-15,67.73,59644300.0
2025-10-14,66.72,89272200.0
2025-10-13,70.48,87825200.0
2025-10-10,69.66,140294800.0
2025-10-09,75.96,153847900.0
2025-09-30,74.42,105858300.0
2025-09-29,72.6,102415500.0
2025-09-26,71.99,174678600.0
2025-09-25,76.05,140383800.0
2025-09-24,69.14,121290900.0
2025-09-23,67.16,108609400.0
2025-09-22,66.5,94773600.0
2025-09-19,64.36,71778600.0
2025-09-18,65.56,119444100.0
2025-09-17,65.09,69450400.0
2025-09-16,65.57,98673500.0
2025-09-15,63.77,75909900.0
2025-09-12,64.08,96840800.0
2025-09-11,63.99,118664500.0
2025-09-10,59.74,80240600.0
2025-09-09,58.03,47404000.0
2025-09-08,59.79,56436800.0
2025-09-05,60.2,72717500.0
2025-09-04,58.98,109742100.0
2025-09-03,62.64,87561800.0
2025-09-02,63.81,137596900.0
2025-09-01,68.93,145136200.0
2025-08-29,67.15,103704400.0
2025-08-28,67.9,127204100.0
2025-08-27,66.28,160893000.0
2025-08-26,68.52,129069500.0
2025-08-25,69.15,177912300.0
2025-08-22,68.2,178000000.0
2025-08-21,65.46,229449300.0
2025-08-20,65.95,163607400.0
2025-08-19,59.95,82171400.0
2025-08-18,61.07,115826500.0
2025-08-15,58.68,81744600.0
2025-08-14,58.53,129526800.0
2025-08-13,58.39,113658900.0
2025-08-12,56.25,94693700.0
2025-08-11,54.29,30718300.0
2025-08-08,53.69,37451500.0
2025-08-07,54.7,44522500.0
2025-08-06,55.29,42635000.0
2025-08-05,55.19,52921800.0
2025-08-04,54.07,35125400.0
2025-08-01,54.1,65398100.0
2025-07-31,55.77,110881100.0
2025-07-30,54.98,53412400.0
2025-07-29,55.15,49942600.0
2025-07-28,54.6,42878800.0
2025-07-25,54.89,42990600.0
2025-07-24,54.37,35519600.0
2025-07-23,53.85,38073000.0
2025-07-22,54.1,40687500.0
2025-07-21,54.74,46435400.0
2025-07-18,55.28,53939200.0
2025-07-17,55.32,66033100.0
2025-07-16,54.52,81436400.0
2025-07-15,55.79,146396800.0
2025-07-14,52.1,40168100.0
2025-07-11,52.23,55322800.0
2025-07-10,51.43,40533100.0
2025-07-09,51.28,35696300.0
2025-07-08,51.88,75833500.0
2025-07-07,49.71,18209500.0
2025-07-04,50.31,30858000.0
2025-07-03,50.94,47560900.0
2025-07-02,49.39,26280100.0
2025-07-01,50.44,26187500.0
2025-06-30,50.88,29865900.0
