date,close,volume
2026-02-12,20.4,41053400.0
2026-02-11,20.3,28223500.0
2026-02-10,20.37,26030600.0
2026-02-09,20.45,37261300.0
2026-02-06,20.42,36487500.0
2026-02-05,20.32,60610600.0
2026-02-04,21.22,46131500.0
2026-02-03,21.23,56304600.0
2026-02-02,20.93,67215800.0
2026-01-30,21.27,88531700.0
2026-01-29,22.05,89239100.0
2026-01-28,22.92,71501300.0
2026-01-27,23.2,107420800.0
2026-01-26,23.94,156042300.0
2026-01-23,23.8,148958100.0
2026-01-22,23.27,137592800.0
2026-01-21,22.92,162577500.0
2026-01-20,23.68,263192300.0
2026-01-19,21.9,141393300.0
2026-01-16,21.26,137499000.0
2026-01-15,20.97,64267100.0
2026-01-14,21.09,118542300.0
2026-01-13,21.4,167672000.0
2026-01-12,21.69,116545400.0
2026-01-09,21.32,90163300.0
2026-01-08,21.5,98882700.0
2026-01-07,21.69,142052400.0
2026-01-06,20.79,116501900.0
2026-01-05,20.09,76540900.0
2025-12-31,20.02,75884400.0
2025-12-30,20.18,88654900.0
2025-12-29,20.76,178209200.0
2025-12-26,21.86,185882300.0
2025-12-25,19.87,48644100.0
2025-12-24,19.84,45805300.0
2025-12-23,19.7,38727100.0
2025-12-22,19.68,46587900.0
2025-12-19,19.61,54160900.0
2025-12-18,19.1,42424500.0
2025-12-17,19.34,48951500.0
2025-12-16,19.16,74854400.0
2025-12-15,19.88,55152900.0
2025-12-12,20.28,70238300.0
2025-12-11,19.91,58782400.0
2025-12-10,20.35,63482700.0
2025-12-09,20.49,80267700.0
2025-12-08,20.24,85098400.0
2025-12-05,19.94,89086400.0
2025-12-04,19.63,77420900.0
2025-12-03,19.87,144319900.0
2025-12-02,20.88,108863000.0
2025-12-01,21.65,171366100.0
2025-11-28,23.06,77636100.0
2025-11-27,22.8,103285200.0
2025-11-26,24.0,48322000.0
2025-11-25,24.06,67707900.0
2025-11-24,23.75,113513800.0
2025-11-21,24.0,63997900.0
2025-11-20,25.09,52160000.0
2025-11-19,25.32,63666800.0
2025-11-18,25.01,78471100.0
2025-11-17,26.2,183262100.0
2025-11-14,26.7,144947700.0
2025-11-13,28.58,104405400.0
2025-11-12,29.68,120957900.0
2025-11-11,28.26,107221700.0
2025-11-10,28.14,111816300.0
2025-11-07,28.68,112033300.0
2025-11-06,28.53,209897400.0
2025-11-05,28.82,116602600.0
2025-11-04,28.77,91395900.0
2025-11-03,28.94,129209400.0
2025-10-31,29.69,127984300.0
2025-10-30,30.19,189932200.0
2025-10-29,30.14,156218800.0
2025-10-28,27.4,163623600.0
2025-10-27,27.57,191035100.0
2025-10-24,25.92,175333400.0
2025-10-23,23.56,126995300.0
2025-10-22,23.71,139863800.0
2025-10-21,24.33,191336100.0
2025-10-20,22.12,137239200.0
2025-10-17,23.55,148656800.0
2025-10-16,24.0,150571400.0
2025-10-15,24.23,188940500.0
2025-10-14,22.03,175897800.0
2025-10-13,23.74,163451300.0
2025-10-10,25.12,197325700.0
2025-10-09,23.28,169136500.0
2025-09-30,21.16,174665300.0
2025-09-29,19.68,120409400.0
2025-09-26,19.51,168240000.0
2025-09-25,18.97,98890600.0
2025-09-24,18.9,92489400.0
2025-09-23,18.8,134438800.0
2025-09-22,19.66,101257600.0
2025-09-19,19.79,144469700.0
2025-09-18,19.73,157267200.0
2025-09-17,20.4,157120500.0
2025-09-16,21.07,204696500.0
2025-09-15,21.68,322348500.0
2025-09-12,22.2,183835400.0
