date,close,volume
2026-02-12,16.78,16035600.0
2026-02-11,16.91,12840900.0
2026-02-10,16.96,13435200.0
2026-02-09,16.96,16317200.0
2026-02-06,16.82,15467000.0
2026-02-05,16.95,22015100.0
2026-02-04,16.9,25009400.0
2026-02-03,16.7,21319400.0
2026-02-02,16.66,25707600.0
2026-01-30,16.76,26436900.0
2026-01-29,16.92,46279500.0
2026-01-28,16.76,47553500.0
2026-01-27,17.01,30855800.0
2026-01-26,17.21,40169300.0
2026-01-23,17.12,26508600.0
2026-01-22,17.11,34150200.0
2026-01-21,17.15,30325800.0
2026-01-20,17.3,25611600.0
2026-01-19,17.25,27803800.0
2026-01-16,17.33,34821500.0
2026-01-15,17.38,49791900.0
2026-01-14,17.72,74829500.0
2026-01-13,17.94,43263300.0
2026-01-12,18.07,51671900.0
2026-01-09,17.8,31184000.0
2026-01-08,17.75,35811900.0
2026-01-07,18.02,41864700.0
2026-01-06,18.22,70250800.0
2026-01-05,17.79,34825900.0
2025-12-31,17.55,22407500.0
2025-12-30,17.66,24544900.0
2025-12-29,17.79,27766300.0
2025-12-26,17.81,59763400.0
2025-12-25,17.53,23296500.0
2025-12-24,17.39,17009600.0
2025-12-23,17.34,22155700.0
2025-12-22,17.52,17059200.0
2025-12-19,17.53,16580700.0
2025-12-18,17.5,22952600.0
2025-12-17,17.75,28749200.0
2025-12-16,17.52,20375600.0
2025-12-15,17.52,17720500.0
2025-12-12,17.57,22513800.0
2025-12-11,17.46,22721600.0
2025-12-10,17.79,24618500.0
2025-12-09,17.8,48266400.0
2025-12-08,17.62,45243300.0
2025-12-05,17.52,30763300.0
2025-12-04,17.19,12637300.0
2025-12-03,17.11,13180700.0
2025-12-02,17.28,11484200.0
2025-12-01,17.41,15012200.0
2025-11-28,17.33,12265500.0
2025-11-27,17.26,11285000.0
2025-11-26,17.28,12284100.0
2025-11-25,17.341,18130900.0
2025-11-24,17.341,20470400.0
2025-11-21,17.381,41841800.0
2025-11-20,18.071,34063300.0
2025-11-19,18.061,15084600.0
2025-11-18,18.031,16926800.0
2025-11-17,18.001,17138800.0
2025-11-14,18.091,19340900.0
2025-11-13,18.211,21152600.0
2025-11-12,18.141,23021500.0
2025-11-11,18.231,23974900.0
2025-11-10,18.461,21917700.0
2025-11-07,18.331,20177200.0
2025-11-06,18.491,26996200.0
2025-11-05,18.351,18675500.0
2025-11-04,18.411,20805300.0
2025-11-03,18.541,25364500.0
2025-10-31,18.501,46887000.0
2025-10-30,18.781,50529700.0
2025-10-29,19.101,61177700.0
2025-10-28,18.821,45496900.0
2025-10-27,19.021,61641100.0
2025-10-24,18.921,38915200.0
2025-10-23,18.821,32559200.0
2025-10-22,18.731,31641000.0
2025-10-21,18.941,58939800.0
2025-10-20,18.911,73103400.0
2025-10-17,18.541,68522900.0
2025-10-16,18.691,29060100.0
2025-10-15,18.701,38672600.0
2025-10-14,18.551,42677700.0
2025-10-13,18.621,40021800.0
2025-10-10,18.861,56677100.0
2025-10-09,18.851,53456400.0
2025-09-30,18.711,71379800.0
2025-09-29,18.951,132872100.0
2025-09-26,18.401,43369700.0
2025-09-25,18.371,64073500.0
2025-09-24,18.261,40686200.0
2025-09-23,18.151,46582700.0
2025-09-22,18.431,35203900.0
2025-09-19,18.271,40579600.0
2025-09-18,18.401,92950000.0
2025-09-17,18.921,87652100.0
2025-09-16,18.701,91323300.0
2025-09-15,18.931,53370400.0
2025-09-12,19.121,66809600.0
2025-09-11,19.441,72188900.0
2025-09-10,19.031,37569400.0
2025-09-09,19.151,54105300.0
2025-09-08,18.991,52526800.0
2025-09-05,19.191,53148700.0
2025-09-04,19.051,73179700.0
2025-09-03,19.021,71205400.0
2025-09-02,19.681,78412700.0
2025-09-01,19.751,79116800.0
2025-08-29,19.941,102702000.0
2025-08-28,20.251,96738100.0
2025-08-27,19.821,108656200.0
2025-08-26,20.181,84269000.0
2025-08-25,20.521,217037000.0
2025-08-22,20.671,216385500.0
2025-08-21,18.781,50974800.0
2025-08-20,18.961,49371100.0
2025-08-19,18.841,62629400.0
2025-08-18,19.161,102799700.0
2025-08-15,19.051,128019900.0
2025-08-14,18.521,104585500.0
2025-08-13,18.261,71907100.0
2025-08-12,18.082,32945000.0
2025-08-11,18.022,35569400.0
2025-08-08,17.822,24632200.0
2025-08-07,18.002,34104600.0
2025-08-06,18.032,29708300.0
2025-08-05,17.982,33844600.0
2025-08-04,17.832,27413100.0
2025-08-01,17.792,40840500.0
2025-07-31,17.972,53173800.0
2025-07-30,18.482,47661800.0
2025-07-29,18.732,49025700.0
2025-07-28,18.702,57356000.0
2025-07-25,18.682,77215600.0
2025-07-24,18.562,81503600.0
2025-07-23,18.022,71102700.0
2025-07-22,17.992,44930300.0
2025-07-21,18.022,44274500.0
2025-07-18,17.772,31516800.0
2025-07-17,17.852,29439600.0
2025-07-16,17.732,30861000.0
2025-07-15,17.802,37034200.0
2025-07-14,17.942,44342000.0
2025-07-11,18.202,108958400.0
2025-07-10,17.742,44601200.0
2025-07-09,17.622,36087500.0
2025-07-08,17.822,33944700.0
2025-07-07,17.662,25152100.0
2025-07-04,17.692,58697400.0
2025-07-03,17.922,78648100.0
2025-07-02,17.452,26356400.0
2025-07-01,17.572,33253000.0
2025-06-30,17.762,39447500.0
2025-06-27,17.852,77001400.0
2025-06-26,18.032,96693800.0
2025-06-25,18.102,102653200.0
2025-06-24,17.582,54997800.0
2025-06-23,17.272,43982500.0
2025-06-20,16.792,25871700.0
2025-06-19,16.962,36110300.0
2025-06-18,17.372,35361900.0
2025-06-17,17.712,35301100.0
2025-06-16,17.722,48997400.0
2025-06-13,17.382,36578900.0
2025-06-12,17.602,42977200.0
2025-06-11,17.682,75980200.0
2025-06-10,17.282,60573900.0
2025-06-09,17.642,89394700.0
2025-06-06,17.202,80065300.0
2025-06-05,17.952,152930800.0
2025-06-04,17.662,149058500.0
2025-06-03,16.582,60236900.0
2025-05-30,16.052,10154700.0
2025-05-29,16.052,13535700.0
2025-05-28,15.882,8849900.0
2025-05-27,15.982,11001100.0
2025-05-26,15.942,11006000.0
2025-05-23,15.912,14622200.0
2025-05-22,16.142,12627100.0
2025-05-21,16.262,11048900.0
2025-05-20,16.332,12196700.0
2025-05-19,16.312,12385800.0
2025-05-16,16.402,19015600.0
2025-05-15,16.462,25148200.0
2025-05-14,16.682,52215900.0
2025-05-13,16.242,18383000.0
2025-05-12,16.372,27762900.0
2025-05-09,16.052,13258000.0
2025-05-08,16.272,18376600.0
2025-05-07,16.182,30480300.0
2025-05-06,16.162,23181900.0
2025-04-30,15.882,13577000.0
2025-04-29,15.832,10117700.0
2025-04-28,15.842,15509700.0
2025-04-25,16.032,16239700.0
2025-04-24,15.942,12863100.0
2025-04-23,16.032,12241800.0
2025-04-22,16.082,14756400.0
2025-04-21,16.122,12785800.0
2025-04-18,16.082,12069000.0
2025-04-17,16.082,12404700.0
2025-04-16,16.132,15954000.0
2025-04-15,16.122,13763900.0
2025-04-14,16.232,24195100.0
2025-04-11,16.202,20924500.0
2025-04-10,16.262,32906900.0
2025-04-09,16.022,39367800.0
2025-04-08,15.632,36602400.0
2025-04-07,15.302,54434500.0
2025-04-03,16.892,14270500.0
2025-04-02,16.912,12505100.0
